LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes,DATE_CORRECTED
GBR,ALCOHOL,TOT,LT_CAP15,A,1992,9.3,,1/1/1992
GBR,ALCOHOL,TOT,LT_CAP15,A,1993,9.3,,1/1/1993
GBR,ALCOHOL,TOT,LT_CAP15,A,1994,9.6,,1/1/1994
GBR,ALCOHOL,TOT,LT_CAP15,A,1995,9.3,,1/1/1995
GBR,ALCOHOL,TOT,LT_CAP15,A,1996,9.8,,1/1/1996
GBR,ALCOHOL,TOT,LT_CAP15,A,1997,10,,1/1/1997
GBR,ALCOHOL,TOT,LT_CAP15,A,1998,9.8,,1/1/1998
GBR,ALCOHOL,TOT,LT_CAP15,A,1999,10.3,,1/1/1999
GBR,ALCOHOL,TOT,LT_CAP15,A,2000,10.4,,1/1/2000
GBR,ALCOHOL,TOT,LT_CAP15,A,2001,10.8,,1/1/2001
GBR,ALCOHOL,TOT,LT_CAP15,A,2002,11.1,,1/1/2002
GBR,ALCOHOL,TOT,LT_CAP15,A,2003,11.3,,1/1/2003
GBR,ALCOHOL,TOT,LT_CAP15,A,2004,11.6,,1/1/2004
GBR,ALCOHOL,TOT,LT_CAP15,A,2005,11.4,,1/1/2005
GBR,ALCOHOL,TOT,LT_CAP15,A,2006,11,,1/1/2006
GBR,ALCOHOL,TOT,LT_CAP15,A,2007,11.1,,1/1/2007
GBR,ALCOHOL,TOT,LT_CAP15,A,2008,10.8,,1/1/2008
GBR,ALCOHOL,TOT,LT_CAP15,A,2009,10.1,,1/1/2009
GBR,ALCOHOL,TOT,LT_CAP15,A,2010,10.1,,1/1/2010
GBR,ALCOHOL,TOT,LT_CAP15,A,2011,9.9,,1/1/2011
GBR,ALCOHOL,TOT,LT_CAP15,A,2012,9.6,,1/1/2012
GBR,ALCOHOL,TOT,LT_CAP15,A,2013,9.4,,1/1/2013
GBR,ALCOHOL,TOT,LT_CAP15,A,2014,9.4,,1/1/2014
GBR,ALCOHOL,TOT,LT_CAP15,A,2015,9.5,,1/1/2015
GBR,ALCOHOL,TOT,LT_CAP15,A,2016,9.5,,1/1/2016
GBR,ALCOHOL,TOT,LT_CAP15,A,2017,9.7,,1/1/2017
GBR,ALCOHOL,TOT,LT_CAP15,A,2018,9.8,,1/1/2018
GBR,ALCOHOL,TOT,LT_CAP15,A,2019,9.7,,1/1/2019
GBR,ALCOHOL,TOT,LT_CAP15,A,2020,9.7,,1/1/2020
GBR,ALCOHOL,TOT,LT_CAP15,A,2021,10,,1/1/2021
USA,ALCOHOL,TOT,LT_CAP15,A,1960,7.8,,1/1/1960
USA,ALCOHOL,TOT,LT_CAP15,A,1961,7.8,,1/1/1961
USA,ALCOHOL,TOT,LT_CAP15,A,1962,8,,1/1/1962
USA,ALCOHOL,TOT,LT_CAP15,A,1963,8.1,,1/1/1963
USA,ALCOHOL,TOT,LT_CAP15,A,1964,8.4,,1/1/1964
USA,ALCOHOL,TOT,LT_CAP15,A,1965,8.6,,1/1/1965
USA,ALCOHOL,TOT,LT_CAP15,A,1966,8.8,,1/1/1966
USA,ALCOHOL,TOT,LT_CAP15,A,1967,9,,1/1/1967
USA,ALCOHOL,TOT,LT_CAP15,A,1968,9.3,,1/1/1968
USA,ALCOHOL,TOT,LT_CAP15,A,1969,9.5,,1/1/1969
USA,ALCOHOL,TOT,LT_CAP15,A,1970,9.5,,1/1/1970
USA,ALCOHOL,TOT,LT_CAP15,A,1971,9.8,,1/1/1971
USA,ALCOHOL,TOT,LT_CAP15,A,1972,9.6,,1/1/1972
USA,ALCOHOL,TOT,LT_CAP15,A,1973,9.8,,1/1/1973
USA,ALCOHOL,TOT,LT_CAP15,A,1974,10,,1/1/1974
USA,ALCOHOL,TOT,LT_CAP15,A,1975,10.1,,1/1/1975
USA,ALCOHOL,TOT,LT_CAP15,A,1976,10.1,,1/1/1976
USA,ALCOHOL,TOT,LT_CAP15,A,1977,9.8,,1/1/1977
USA,ALCOHOL,TOT,LT_CAP15,A,1978,10.1,,1/1/1978
USA,ALCOHOL,TOT,LT_CAP15,A,1979,10.2,,1/1/1979
USA,ALCOHOL,TOT,LT_CAP15,A,1980,10.4,,1/1/1980
USA,ALCOHOL,TOT,LT_CAP15,A,1981,10.4,,1/1/1981
USA,ALCOHOL,TOT,LT_CAP15,A,1982,10.3,,1/1/1982
USA,ALCOHOL,TOT,LT_CAP15,A,1983,10.2,,1/1/1983
USA,ALCOHOL,TOT,LT_CAP15,A,1984,10,,1/1/1984
USA,ALCOHOL,TOT,LT_CAP15,A,1985,9.9,,1/1/1985
USA,ALCOHOL,TOT,LT_CAP15,A,1986,9.8,,1/1/1986
USA,ALCOHOL,TOT,LT_CAP15,A,1987,9.7,,1/1/1987
USA,ALCOHOL,TOT,LT_CAP15,A,1988,9.4,,1/1/1988
USA,ALCOHOL,TOT,LT_CAP15,A,1989,9.2,,1/1/1989
USA,ALCOHOL,TOT,LT_CAP15,A,1990,9.3,,1/1/1990
USA,ALCOHOL,TOT,LT_CAP15,A,1991,8.7,,1/1/1991
USA,ALCOHOL,TOT,LT_CAP15,A,1992,8.7,,1/1/1992
USA,ALCOHOL,TOT,LT_CAP15,A,1993,8.4,,1/1/1993
USA,ALCOHOL,TOT,LT_CAP15,A,1994,8.3,,1/1/1994
USA,ALCOHOL,TOT,LT_CAP15,A,1995,8.1,,1/1/1995
USA,ALCOHOL,TOT,LT_CAP15,A,1996,8.2,,1/1/1996
USA,ALCOHOL,TOT,LT_CAP15,A,1997,8.1,,1/1/1997
USA,ALCOHOL,TOT,LT_CAP15,A,1998,8.1,,1/1/1998
USA,ALCOHOL,TOT,LT_CAP15,A,1999,8.2,,1/1/1999
USA,ALCOHOL,TOT,LT_CAP15,A,2000,8.3,,1/1/2000
USA,ALCOHOL,TOT,LT_CAP15,A,2001,8.3,,1/1/2001
USA,ALCOHOL,TOT,LT_CAP15,A,2002,8.3,,1/1/2002
USA,ALCOHOL,TOT,LT_CAP15,A,2003,8.4,,1/1/2003
USA,ALCOHOL,TOT,LT_CAP15,A,2004,8.5,,1/1/2004
USA,ALCOHOL,TOT,LT_CAP15,A,2005,8.5,,1/1/2005
USA,ALCOHOL,TOT,LT_CAP15,A,2006,8.6,,1/1/2006
USA,ALCOHOL,TOT,LT_CAP15,A,2007,8.7,,1/1/2007
USA,ALCOHOL,TOT,LT_CAP15,A,2008,8.7,,1/1/2008
USA,ALCOHOL,TOT,LT_CAP15,A,2009,8.7,,1/1/2009
USA,ALCOHOL,TOT,LT_CAP15,A,2010,8.6,,1/1/2010
USA,ALCOHOL,TOT,LT_CAP15,A,2011,8.7,,1/1/2011
USA,ALCOHOL,TOT,LT_CAP15,A,2012,8.9,,1/1/2012
USA,ALCOHOL,TOT,LT_CAP15,A,2013,8.8,,1/1/2013
USA,ALCOHOL,TOT,LT_CAP15,A,2014,8.8,,1/1/2014
USA,ALCOHOL,TOT,LT_CAP15,A,2015,8.8,,1/1/2015
USA,ALCOHOL,TOT,LT_CAP15,A,2016,8.9,,1/1/2016
USA,ALCOHOL,TOT,LT_CAP15,A,2017,8.9,,1/1/2017
USA,ALCOHOL,TOT,LT_CAP15,A,2018,8.9,,1/1/2018
USA,ALCOHOL,TOT,LT_CAP15,A,2019,9,,1/1/2019
USA,ALCOHOL,TOT,LT_CAP15,A,2020,9.2,,1/1/2020
USA,ALCOHOL,TOT,LT_CAP15,A,2021,9.5,,1/1/2021
BRA,ALCOHOL,TOT,LT_CAP15,A,1963,1.9,,1/1/1963
BRA,ALCOHOL,TOT,LT_CAP15,A,1964,2,,1/1/1964
BRA,ALCOHOL,TOT,LT_CAP15,A,1965,1.9,,1/1/1965
BRA,ALCOHOL,TOT,LT_CAP15,A,1966,1.8,,1/1/1966
BRA,ALCOHOL,TOT,LT_CAP15,A,1967,2.6,,1/1/1967
BRA,ALCOHOL,TOT,LT_CAP15,A,1968,2.7,,1/1/1968
BRA,ALCOHOL,TOT,LT_CAP15,A,1969,2.7,,1/1/1969
BRA,ALCOHOL,TOT,LT_CAP15,A,1970,3.1,,1/1/1970
BRA,ALCOHOL,TOT,LT_CAP15,A,1971,2.9,,1/1/1971
BRA,ALCOHOL,TOT,LT_CAP15,A,1972,2.9,,1/1/1972
BRA,ALCOHOL,TOT,LT_CAP15,A,1973,3,,1/1/1973
BRA,ALCOHOL,TOT,LT_CAP15,A,1974,3,,1/1/1974
BRA,ALCOHOL,TOT,LT_CAP15,A,1975,3,,1/1/1975
BRA,ALCOHOL,TOT,LT_CAP15,A,1976,3.1,,1/1/1976
BRA,ALCOHOL,TOT,LT_CAP15,A,1977,3.2,,1/1/1977
BRA,ALCOHOL,TOT,LT_CAP15,A,1978,3.5,,1/1/1978
BRA,ALCOHOL,TOT,LT_CAP15,A,1979,3.5,,1/1/1979
BRA,ALCOHOL,TOT,LT_CAP15,A,1980,3.5,,1/1/1980
BRA,ALCOHOL,TOT,LT_CAP15,A,1981,3.4,,1/1/1981
BRA,ALCOHOL,TOT,LT_CAP15,A,1982,3.6,,1/1/1982
BRA,ALCOHOL,TOT,LT_CAP15,A,1983,3.6,,1/1/1983
BRA,ALCOHOL,TOT,LT_CAP15,A,1984,3.7,,1/1/1984
BRA,ALCOHOL,TOT,LT_CAP15,A,1985,3.8,,1/1/1985
BRA,ALCOHOL,TOT,LT_CAP15,A,1986,4.1,,1/1/1986
BRA,ALCOHOL,TOT,LT_CAP15,A,1987,4,,1/1/1987
BRA,ALCOHOL,TOT,LT_CAP15,A,1988,4.1,,1/1/1988
BRA,ALCOHOL,TOT,LT_CAP15,A,1989,5.5,,1/1/1989
BRA,ALCOHOL,TOT,LT_CAP15,A,1990,5.3,,1/1/1990
BRA,ALCOHOL,TOT,LT_CAP15,A,1991,5.5,,1/1/1991
BRA,ALCOHOL,TOT,LT_CAP15,A,1992,5.3,,1/1/1992
BRA,ALCOHOL,TOT,LT_CAP15,A,1993,4.9,,1/1/1993
BRA,ALCOHOL,TOT,LT_CAP15,A,1994,5.2,,1/1/1994
BRA,ALCOHOL,TOT,LT_CAP15,A,1995,5.9,,1/1/1995
BRA,ALCOHOL,TOT,LT_CAP15,A,1996,5.9,,1/1/1996
BRA,ALCOHOL,TOT,LT_CAP15,A,1997,5.8,,1/1/1997
BRA,ALCOHOL,TOT,LT_CAP15,A,1998,5.7,,1/1/1998
BRA,ALCOHOL,TOT,LT_CAP15,A,1999,6,,1/1/1999
BRA,ALCOHOL,TOT,LT_CAP15,A,2000,7.3,,1/1/2000
BRA,ALCOHOL,TOT,LT_CAP15,A,2001,7.2,,1/1/2001
BRA,ALCOHOL,TOT,LT_CAP15,A,2002,7,,1/1/2002
BRA,ALCOHOL,TOT,LT_CAP15,A,2003,6.8,,1/1/2003
BRA,ALCOHOL,TOT,LT_CAP15,A,2004,6.7,,1/1/2004
BRA,ALCOHOL,TOT,LT_CAP15,A,2005,6.8,,1/1/2005
BRA,ALCOHOL,TOT,LT_CAP15,A,2006,6.9,,1/1/2006
BRA,ALCOHOL,TOT,LT_CAP15,A,2007,6.9,,1/1/2007
BRA,ALCOHOL,TOT,LT_CAP15,A,2008,6.8,,1/1/2008
BRA,ALCOHOL,TOT,LT_CAP15,A,2009,7,,1/1/2009
BRA,ALCOHOL,TOT,LT_CAP15,A,2010,7.2,,1/1/2010
BRA,ALCOHOL,TOT,LT_CAP15,A,2011,7.1,,1/1/2011
BRA,ALCOHOL,TOT,LT_CAP15,A,2012,7.1,,1/1/2012
BRA,ALCOHOL,TOT,LT_CAP15,A,2013,6.9,,1/1/2013
BRA,ALCOHOL,TOT,LT_CAP15,A,2014,6.9,,1/1/2014
BRA,ALCOHOL,TOT,LT_CAP15,A,2015,6.6,,1/1/2015
BRA,ALCOHOL,TOT,LT_CAP15,A,2016,6.4,,1/1/2016
BRA,ALCOHOL,TOT,LT_CAP15,A,2017,6.3,,1/1/2017
BRA,ALCOHOL,TOT,LT_CAP15,A,2018,6.2,,1/1/2018
BRA,ALCOHOL,TOT,LT_CAP15,A,2019,6.1,,1/1/2019
CHL,ALCOHOL,TOT,LT_CAP15,A,1963,11.1,,1/1/1963
CHL,ALCOHOL,TOT,LT_CAP15,A,1964,11.6,,1/1/1964
CHL,ALCOHOL,TOT,LT_CAP15,A,1965,9.7,,1/1/1965
CHL,ALCOHOL,TOT,LT_CAP15,A,1966,11.3,,1/1/1966
CHL,ALCOHOL,TOT,LT_CAP15,A,1967,11.4,,1/1/1967
CHL,ALCOHOL,TOT,LT_CAP15,A,1968,11.6,,1/1/1968
CHL,ALCOHOL,TOT,LT_CAP15,A,1969,9.1,,1/1/1969
CHL,ALCOHOL,TOT,LT_CAP15,A,1970,9.2,,1/1/1970
CHL,ALCOHOL,TOT,LT_CAP15,A,1971,11.6,,1/1/1971
CHL,ALCOHOL,TOT,LT_CAP15,A,1972,12.8,,1/1/1972
CHL,ALCOHOL,TOT,LT_CAP15,A,1973,11.1,,1/1/1973
CHL,ALCOHOL,TOT,LT_CAP15,A,1974,10,,1/1/1974
CHL,ALCOHOL,TOT,LT_CAP15,A,1975,8.6,,1/1/1975
CHL,ALCOHOL,TOT,LT_CAP15,A,1976,9.7,,1/1/1976
CHL,ALCOHOL,TOT,LT_CAP15,A,1977,10.3,,1/1/1977
CHL,ALCOHOL,TOT,LT_CAP15,A,1978,9.8,,1/1/1978
CHL,ALCOHOL,TOT,LT_CAP15,A,1979,10.3,,1/1/1979
CHL,ALCOHOL,TOT,LT_CAP15,A,1980,10.2,,1/1/1980
CHL,ALCOHOL,TOT,LT_CAP15,A,1981,9.7,,1/1/1981
CHL,ALCOHOL,TOT,LT_CAP15,A,1982,12.6,,1/1/1982
CHL,ALCOHOL,TOT,LT_CAP15,A,1983,10,,1/1/1983
CHL,ALCOHOL,TOT,LT_CAP15,A,1984,10,,1/1/1984
CHL,ALCOHOL,TOT,LT_CAP15,A,1985,9.7,,1/1/1985
CHL,ALCOHOL,TOT,LT_CAP15,A,1986,8.9,,1/1/1986
CHL,ALCOHOL,TOT,LT_CAP15,A,1987,9.5,,1/1/1987
CHL,ALCOHOL,TOT,LT_CAP15,A,1988,9.5,,1/1/1988
CHL,ALCOHOL,TOT,LT_CAP15,A,1989,8.7,,1/1/1989
CHL,ALCOHOL,TOT,LT_CAP15,A,1990,8.6,,1/1/1990
CHL,ALCOHOL,TOT,LT_CAP15,A,1991,8,,1/1/1991
CHL,ALCOHOL,TOT,LT_CAP15,A,1992,7.8,,1/1/1992
CHL,ALCOHOL,TOT,LT_CAP15,A,1993,7.7,,1/1/1993
CHL,ALCOHOL,TOT,LT_CAP15,A,1994,7.7,,1/1/1994
CHL,ALCOHOL,TOT,LT_CAP15,A,1995,8.3,,1/1/1995
CHL,ALCOHOL,TOT,LT_CAP15,A,1996,7.4,,1/1/1996
CHL,ALCOHOL,TOT,LT_CAP15,A,1997,6.6,,1/1/1997
CHL,ALCOHOL,TOT,LT_CAP15,A,1998,7.3,,1/1/1998
CHL,ALCOHOL,TOT,LT_CAP15,A,1999,7.6,,1/1/1999
CHL,ALCOHOL,TOT,LT_CAP15,A,2000,6.2,B,1/1/2000
CHL,ALCOHOL,TOT,LT_CAP15,A,2001,6.2,,1/1/2001
CHL,ALCOHOL,TOT,LT_CAP15,A,2002,5.5,,1/1/2002
CHL,ALCOHOL,TOT,LT_CAP15,A,2003,6.5,,1/1/2003
CHL,ALCOHOL,TOT,LT_CAP15,A,2004,6.8,,1/1/2004
CHL,ALCOHOL,TOT,LT_CAP15,A,2005,7.2,,1/1/2005
CHL,ALCOHOL,TOT,LT_CAP15,A,2006,6.9,,1/1/2006
CHL,ALCOHOL,TOT,LT_CAP15,A,2007,7.4,,1/1/2007
CHL,ALCOHOL,TOT,LT_CAP15,A,2008,7.4,,1/1/2008
CHL,ALCOHOL,TOT,LT_CAP15,A,2009,7.2,,1/1/2009
CHL,ALCOHOL,TOT,LT_CAP15,A,2010,7.6,,1/1/2010
CHL,ALCOHOL,TOT,LT_CAP15,A,2011,7.1,,1/1/2011
CHL,ALCOHOL,TOT,LT_CAP15,A,2012,8.3,,1/1/2012
CHL,ALCOHOL,TOT,LT_CAP15,A,2013,7.2,,1/1/2013
CHL,ALCOHOL,TOT,LT_CAP15,A,2014,7.9,,1/1/2014
CHL,ALCOHOL,TOT,LT_CAP15,A,2015,7.9,,1/1/2015
CHL,ALCOHOL,TOT,LT_CAP15,A,2016,6.4,B,1/1/2016
CHL,ALCOHOL,TOT,LT_CAP15,A,2017,5.7,,1/1/2017
CHL,ALCOHOL,TOT,LT_CAP15,A,2018,6.3,,1/1/2018
CHL,ALCOHOL,TOT,LT_CAP15,A,2019,7.1,,1/1/2019
CHN,ALCOHOL,TOT,LT_CAP15,A,1961,0.5,,1/1/1961
CHN,ALCOHOL,TOT,LT_CAP15,A,1962,0.6,,1/1/1962
CHN,ALCOHOL,TOT,LT_CAP15,A,1963,0.6,,1/1/1963
CHN,ALCOHOL,TOT,LT_CAP15,A,1964,0.6,,1/1/1964
CHN,ALCOHOL,TOT,LT_CAP15,A,1965,0.7,,1/1/1965
CHN,ALCOHOL,TOT,LT_CAP15,A,1966,0.8,,1/1/1966
CHN,ALCOHOL,TOT,LT_CAP15,A,1967,0.7,,1/1/1967
CHN,ALCOHOL,TOT,LT_CAP15,A,1968,0.8,,1/1/1968
CHN,ALCOHOL,TOT,LT_CAP15,A,1969,0.8,,1/1/1969
CHN,ALCOHOL,TOT,LT_CAP15,A,1970,0.8,,1/1/1970
CHN,ALCOHOL,TOT,LT_CAP15,A,1971,0.8,,1/1/1971
CHN,ALCOHOL,TOT,LT_CAP15,A,1972,0.9,,1/1/1972
CHN,ALCOHOL,TOT,LT_CAP15,A,1973,1,,1/1/1973
CHN,ALCOHOL,TOT,LT_CAP15,A,1974,1.1,,1/1/1974
CHN,ALCOHOL,TOT,LT_CAP15,A,1975,1.2,,1/1/1975
CHN,ALCOHOL,TOT,LT_CAP15,A,1976,1.3,,1/1/1976
CHN,ALCOHOL,TOT,LT_CAP15,A,1977,1.2,,1/1/1977
CHN,ALCOHOL,TOT,LT_CAP15,A,1978,1.2,,1/1/1978
CHN,ALCOHOL,TOT,LT_CAP15,A,1979,1.3,,1/1/1979
CHN,ALCOHOL,TOT,LT_CAP15,A,1980,1.7,,1/1/1980
CHN,ALCOHOL,TOT,LT_CAP15,A,1981,1.9,,1/1/1981
CHN,ALCOHOL,TOT,LT_CAP15,A,1982,2.1,,1/1/1982
CHN,ALCOHOL,TOT,LT_CAP15,A,1983,2.3,,1/1/1983
CHN,ALCOHOL,TOT,LT_CAP15,A,1984,2.4,,1/1/1984
CHN,ALCOHOL,TOT,LT_CAP15,A,1985,2.5,,1/1/1985
CHN,ALCOHOL,TOT,LT_CAP15,A,1986,2.9,,1/1/1986
CHN,ALCOHOL,TOT,LT_CAP15,A,1987,3.3,,1/1/1987
CHN,ALCOHOL,TOT,LT_CAP15,A,1988,3.5,,1/1/1988
CHN,ALCOHOL,TOT,LT_CAP15,A,1989,3.2,,1/1/1989
CHN,ALCOHOL,TOT,LT_CAP15,A,1990,3.3,,1/1/1990
CHN,ALCOHOL,TOT,LT_CAP15,A,1991,3.4,,1/1/1991
CHN,ALCOHOL,TOT,LT_CAP15,A,1992,3.5,,1/1/1992
CHN,ALCOHOL,TOT,LT_CAP15,A,1993,3.8,,1/1/1993
CHN,ALCOHOL,TOT,LT_CAP15,A,1994,4,,1/1/1994
CHN,ALCOHOL,TOT,LT_CAP15,A,1995,4.7,,1/1/1995
CHN,ALCOHOL,TOT,LT_CAP15,A,1996,4.5,,1/1/1996
CHN,ALCOHOL,TOT,LT_CAP15,A,1997,4.6,,1/1/1997
CHN,ALCOHOL,TOT,LT_CAP15,A,1998,3.9,,1/1/1998
CHN,ALCOHOL,TOT,LT_CAP15,A,1999,3.6,,1/1/1999
CHN,ALCOHOL,TOT,LT_CAP15,A,2000,3,,1/1/2000
CHN,ALCOHOL,TOT,LT_CAP15,A,2001,2.8,,1/1/2001
CHN,ALCOHOL,TOT,LT_CAP15,A,2002,2.9,,1/1/2002
CHN,ALCOHOL,TOT,LT_CAP15,A,2003,2.9,,1/1/2003
CHN,ALCOHOL,TOT,LT_CAP15,A,2004,3,,1/1/2004
CHN,ALCOHOL,TOT,LT_CAP15,A,2005,2.9,,1/1/2005
CHN,ALCOHOL,TOT,LT_CAP15,A,2006,3.3,,1/1/2006
CHN,ALCOHOL,TOT,LT_CAP15,A,2007,3.9,,1/1/2007
CHN,ALCOHOL,TOT,LT_CAP15,A,2008,4.3,,1/1/2008
CHN,ALCOHOL,TOT,LT_CAP15,A,2009,4.9,,1/1/2009
CHN,ALCOHOL,TOT,LT_CAP15,A,2010,5.8,,1/1/2010
CHN,ALCOHOL,TOT,LT_CAP15,A,2011,5.4,,1/1/2011
CHN,ALCOHOL,TOT,LT_CAP15,A,2012,5.5,,1/1/2012
CHN,ALCOHOL,TOT,LT_CAP15,A,2013,5.6,,1/1/2013
CHN,ALCOHOL,TOT,LT_CAP15,A,2014,5.7,,1/1/2014
CHN,ALCOHOL,TOT,LT_CAP15,A,2015,5.7,,1/1/2015
CHN,ALCOHOL,TOT,LT_CAP15,A,2016,5.6,,1/1/2016
CHN,ALCOHOL,TOT,LT_CAP15,A,2017,5.3,,1/1/2017
CHN,ALCOHOL,TOT,LT_CAP15,A,2018,4.8,,1/1/2018
CHN,ALCOHOL,TOT,LT_CAP15,A,2019,4.5,,1/1/2019
EST,ALCOHOL,TOT,LT_CAP15,A,1990,9.8,,1/1/1990
EST,ALCOHOL,TOT,LT_CAP15,A,1991,9.1,,1/1/1991
EST,ALCOHOL,TOT,LT_CAP15,A,1992,7.8,,1/1/1992
EST,ALCOHOL,TOT,LT_CAP15,A,1993,8.1,,1/1/1993
EST,ALCOHOL,TOT,LT_CAP15,A,1994,8.2,,1/1/1994
EST,ALCOHOL,TOT,LT_CAP15,A,1995,8.3,,1/1/1995
EST,ALCOHOL,TOT,LT_CAP15,A,1996,8,,1/1/1996
EST,ALCOHOL,TOT,LT_CAP15,A,1997,8.3,,1/1/1997
EST,ALCOHOL,TOT,LT_CAP15,A,1998,8,,1/1/1998
EST,ALCOHOL,TOT,LT_CAP15,A,1999,8.9,,1/1/1999
EST,ALCOHOL,TOT,LT_CAP15,A,2000,9,,1/1/2000
EST,ALCOHOL,TOT,LT_CAP15,A,2001,10.1,,1/1/2001
EST,ALCOHOL,TOT,LT_CAP15,A,2002,12,,1/1/2002
EST,ALCOHOL,TOT,LT_CAP15,A,2003,11.8,D,1/1/2003
EST,ALCOHOL,TOT,LT_CAP15,A,2004,11.5,D,1/1/2004
EST,ALCOHOL,TOT,LT_CAP15,A,2005,13,D,1/1/2005
EST,ALCOHOL,TOT,LT_CAP15,A,2006,13.4,D,1/1/2006
EST,ALCOHOL,TOT,LT_CAP15,A,2007,14.8,D,1/1/2007
EST,ALCOHOL,TOT,LT_CAP15,A,2008,14.2,D,1/1/2008
EST,ALCOHOL,TOT,LT_CAP15,A,2009,11.9,D,1/1/2009
EST,ALCOHOL,TOT,LT_CAP15,A,2010,11.4,D,1/1/2010
EST,ALCOHOL,TOT,LT_CAP15,A,2011,12,D,1/1/2011
EST,ALCOHOL,TOT,LT_CAP15,A,2012,12.1,D,1/1/2012
EST,ALCOHOL,TOT,LT_CAP15,A,2013,11.9,D,1/1/2013
EST,ALCOHOL,TOT,LT_CAP15,A,2014,11.1,D,1/1/2014
EST,ALCOHOL,TOT,LT_CAP15,A,2015,10.6,D,1/1/2015
EST,ALCOHOL,TOT,LT_CAP15,A,2016,10.2,D,1/1/2016
EST,ALCOHOL,TOT,LT_CAP15,A,2017,10.3,D,1/1/2017
EST,ALCOHOL,TOT,LT_CAP15,A,2018,10,D,1/1/2018
EST,ALCOHOL,TOT,LT_CAP15,A,2019,10.4,D,1/1/2019
EST,ALCOHOL,TOT,LT_CAP15,A,2020,10.8,D,1/1/2020
EST,ALCOHOL,TOT,LT_CAP15,A,2021,11.1,D,1/1/2021
IND,ALCOHOL,TOT,LT_CAP15,A,1961,0.7,,1/1/1961
IND,ALCOHOL,TOT,LT_CAP15,A,1962,0.7,,1/1/1962
IND,ALCOHOL,TOT,LT_CAP15,A,1963,0.6,,1/1/1963
IND,ALCOHOL,TOT,LT_CAP15,A,1964,0.7,,1/1/1964
IND,ALCOHOL,TOT,LT_CAP15,A,1965,0.6,,1/1/1965
IND,ALCOHOL,TOT,LT_CAP15,A,1966,0.7,,1/1/1966
IND,ALCOHOL,TOT,LT_CAP15,A,1967,0.7,,1/1/1967
IND,ALCOHOL,TOT,LT_CAP15,A,1968,0.8,,1/1/1968
IND,ALCOHOL,TOT,LT_CAP15,A,1969,0.9,,1/1/1969
IND,ALCOHOL,TOT,LT_CAP15,A,1970,0.8,,1/1/1970
IND,ALCOHOL,TOT,LT_CAP15,A,1971,0.9,,1/1/1971
IND,ALCOHOL,TOT,LT_CAP15,A,1972,0.9,,1/1/1972
IND,ALCOHOL,TOT,LT_CAP15,A,1973,1,,1/1/1973
IND,ALCOHOL,TOT,LT_CAP15,A,1974,1,,1/1/1974
IND,ALCOHOL,TOT,LT_CAP15,A,1975,1,,1/1/1975
IND,ALCOHOL,TOT,LT_CAP15,A,1976,1.1,,1/1/1976
IND,ALCOHOL,TOT,LT_CAP15,A,1977,1.1,,1/1/1977
IND,ALCOHOL,TOT,LT_CAP15,A,1978,1.1,,1/1/1978
IND,ALCOHOL,TOT,LT_CAP15,A,1979,1.1,,1/1/1979
IND,ALCOHOL,TOT,LT_CAP15,A,1980,1.1,,1/1/1980
IND,ALCOHOL,TOT,LT_CAP15,A,1981,1.1,,1/1/1981
IND,ALCOHOL,TOT,LT_CAP15,A,1982,1.2,,1/1/1982
IND,ALCOHOL,TOT,LT_CAP15,A,1983,1.2,,1/1/1983
IND,ALCOHOL,TOT,LT_CAP15,A,1984,1.2,,1/1/1984
IND,ALCOHOL,TOT,LT_CAP15,A,1985,1.3,,1/1/1985
IND,ALCOHOL,TOT,LT_CAP15,A,1986,1.3,,1/1/1986
IND,ALCOHOL,TOT,LT_CAP15,A,1987,1.5,,1/1/1987
IND,ALCOHOL,TOT,LT_CAP15,A,1988,1.6,,1/1/1988
IND,ALCOHOL,TOT,LT_CAP15,A,1989,1.7,,1/1/1989
IND,ALCOHOL,TOT,LT_CAP15,A,1990,1.7,,1/1/1990
IND,ALCOHOL,TOT,LT_CAP15,A,1991,1.8,,1/1/1991
IND,ALCOHOL,TOT,LT_CAP15,A,1992,1.6,,1/1/1992
IND,ALCOHOL,TOT,LT_CAP15,A,1993,1.8,,1/1/1993
IND,ALCOHOL,TOT,LT_CAP15,A,1994,1.7,,1/1/1994
IND,ALCOHOL,TOT,LT_CAP15,A,1995,1.8,,1/1/1995
IND,ALCOHOL,TOT,LT_CAP15,A,1996,1.9,,1/1/1996
IND,ALCOHOL,TOT,LT_CAP15,A,1997,1.5,,1/1/1997
IND,ALCOHOL,TOT,LT_CAP15,A,1998,1.4,,1/1/1998
IND,ALCOHOL,TOT,LT_CAP15,A,1999,1.7,,1/1/1999
IND,ALCOHOL,TOT,LT_CAP15,A,2000,0.9,,1/1/2000
IND,ALCOHOL,TOT,LT_CAP15,A,2001,1,,1/1/2001
IND,ALCOHOL,TOT,LT_CAP15,A,2002,1.1,,1/1/2002
IND,ALCOHOL,TOT,LT_CAP15,A,2003,1.2,,1/1/2003
IND,ALCOHOL,TOT,LT_CAP15,A,2004,1.2,,1/1/2004
IND,ALCOHOL,TOT,LT_CAP15,A,2005,1.3,,1/1/2005
IND,ALCOHOL,TOT,LT_CAP15,A,2006,1.4,,1/1/2006
IND,ALCOHOL,TOT,LT_CAP15,A,2007,1.6,,1/1/2007
